187031;1.000;79.635;2.197;0.949;75.377;1.798;1.043;69.772;2.300;0.742;66.320;4.060;	;	;	;	;	;	;1.111;69.772;2.300;0.381;66.320;4.060;	;	;	;1.090;66.320;4.060;	;	;	;	;	;	;
187030;1.000;79.584;2.683;0.935;75.399;2.357;1.026;69.792;2.880;0.694;66.327;5.075;	;	;	;	;	;	;1.207;69.792;2.880;0.327;66.327;5.075;0.982;69.792;2.880;1.042;66.327;5.075;	;	;	;	;	;	;
187028;1.000;79.597;3.232;0.937;75.394;1.660;0.999;69.803;2.880;0.697;66.325;4.925;	;	;	;	;	;	;1.200;69.803;2.880;0.319;66.325;4.925;	;	;	;0.999;66.325;4.925;	;	;	;	;	;	;
187027;1.000;79.541;2.683;0.951;75.366;2.357;1.026;69.811;2.860;0.707;66.328;5.010;	;	;	;	;	;	;1.196;69.811;2.860;0.319;66.328;5.010;6.063;69.811;2.860;1.003;66.328;5.010;	;	;	;	;	;	;
187026;1.000;79.636;2.683;0.928;75.331;2.357;1.040;69.852;2.860;0.691;66.340;4.900;	;	;	;	;	;	;1.242;69.852;2.860;0.329;66.340;4.900;0.451;69.852;2.860;1.037;66.340;4.900;	;	;	;	;	;	;
187025;1.000;79.577;2.683;0.944;75.485;2.357;1.007;69.800;2.880;0.668;66.356;5.055;	;	;	;	;	;	;1.201;69.800;2.880;0.305;66.356;5.055;0.346;69.800;2.880;0.994;66.356;5.055;	;	;	;	;	;	;
187024;1.000;79.459;2.683;0.931;75.403;2.357;1.100;69.864;2.880;0.599;66.341;4.900;	;	;	;	;	;	;1.223;69.864;2.880;0.361;66.341;4.900;0.310;69.864;2.880;1.122;66.341;4.900;	;	;	;	;	;	;
187023;1.000;79.761;2.831;0.948;75.459;2.034;0.978;69.852;0.565;0.658;66.336;0.830;	;	;	;	;	;	;1.129;69.852;0.565;0.448;66.336;0.830;0.300;69.852;0.565;1.066;66.336;0.830;	;	;	;	;	;	;
187022;1.000;79.760;2.513;0.933;75.442;2.043;1.023;69.842;2.600;0.632;66.364;4.880;	;	;	;	;	;	;1.235;69.842;2.600;0.321;66.364;4.880;0.437;69.842;2.600;1.005;66.364;4.880;	;	;	;	;	;	;
187020;1.000;79.787;2.676;0.927;75.381;2.366;1.045;69.864;2.880;0.631;66.330;4.915;	;	;	;	;	;	;1.219;69.864;2.880;0.341;66.330;4.915;0.301;69.864;2.880;1.016;66.330;4.915;	;	;	;	;	;	;
187019;1.000;79.685;2.513;0.948;75.325;2.043;1.018;69.891;2.600;0.658;66.332;4.725;	;	;	;	;	;	;1.243;69.891;2.600;0.308;66.332;4.725;1.704;69.891;2.600;0.976;66.332;4.725;	;	;	;	;	;	;
187017;1.000;79.922;2.672;0.942;75.484;2.190;1.023;69.889;2.780;0.696;66.387;5.115;	;	;	;	;	;	;1.220;69.889;2.780;0.321;66.387;5.115;0.774;69.889;2.780;0.990;66.387;5.115;	;	;	;	;	;	;
187016;1.000;80.032;2.261;0.955;75.434;1.835;1.063;69.965;2.380;0.732;66.430;4.435;	;	;	;	;	;	;1.248;69.965;2.380;0.353;66.430;4.435;6.950;69.965;2.380;1.027;66.430;4.435;	;	;	;	;	;	;
187015;1.000;80.046;2.250;0.951;75.552;1.828;1.006;69.974;2.350;0.714;66.443;4.130;	;	;	;	;	;	;1.187;69.974;2.350;0.359;66.443;4.130;1.254;69.974;2.350;0.999;66.443;4.130;	;	;	;	;	;	;
187014;1.000;80.064;0.912;0.391;75.518;0.612;	;	;	;	;	;	;	;	;	;	;	;	;2.140;74.824;0.040;21.962;66.447;0.020;	;	;	;	;	;	;	;	;	;	;	;	;
187006;1.000;79.675;2.245;0.886;75.571;3.108;1.043;77.996;3.820;0.839;77.991;3.900;	;	;	;	;	;	;1.372;77.996;3.820;0.355;77.991;3.900;	;	;	;1.181;77.991;3.900;	;	;	;	;	;	;
187004;1.000;79.443;3.918;0.883;75.536;3.686;1.000;75.053;4.200;0.816;75.111;4.320;	;	;	;	;	;	;1.265;75.053;4.200;0.369;75.111;4.320;0.030;75.053;4.200;1.129;75.111;4.320;	;	;	;	;	;	;
187003;1.000;79.271;3.918;0.878;75.525;3.686;0.969;75.063;4.225;0.853;75.117;4.350;	;	;	;	;	;	;1.273;75.063;4.225;0.369;75.117;4.350;0.033;75.063;4.225;1.183;75.117;4.350;	;	;	;	;	;	;
187002;1.000;79.408;3.918;0.857;75.526;3.686;0.995;75.051;4.215;0.832;75.119;4.355;	;	;	;	;	;	;1.232;75.051;4.215;0.373;75.119;4.355;0.289;75.051;4.215;1.166;75.119;4.355;	;	;	;	;	;	;
187001;1.000;79.462;2.016;0.936;75.544;3.290;0.983;75.079;4.140;0.852;75.111;4.315;	;	;	;	;	;	;1.327;75.079;4.140;0.359;75.111;4.315;	;	;	;1.164;75.111;4.315;	;	;	;	;	;	;
187000;1.000;79.442;2.010;0.962;75.607;3.290;1.040;75.088;4.215;0.832;75.135;4.300;	;	;	;	;	;	;1.262;75.088;4.215;0.392;75.135;4.300;	;	;	;1.148;75.135;4.300;	;	;	;	;	;	;
186999;1.000;79.412;2.007;0.961;75.536;3.290;1.082;75.061;4.215;0.780;75.114;4.075;	;	;	;	;	;	;1.208;75.061;4.215;0.427;75.114;4.075;	;	;	;1.121;75.114;4.075;	;	;	;	;	;	;
186998;1.000;79.422;2.023;0.955;75.589;3.301;1.038;75.073;4.200;0.816;75.103;3.735;	;	;	;	;	;	;1.288;75.073;4.200;0.388;75.103;3.735;	;	;	;1.170;75.103;3.735;	;	;	;	;	;	;
186997;1.000;79.559;2.012;0.939;75.639;3.285;1.045;75.047;4.220;0.784;75.090;3.485;	;	;	;	;	;	;1.269;75.047;4.220;0.391;75.090;3.485;	;	;	;1.099;75.090;3.485;	;	;	;	;	;	;
186996;1.000;79.528;1.992;0.933;75.607;3.268;1.037;75.072;4.235;0.790;75.136;4.285;	;	;	;	;	;	;1.250;75.072;4.235;0.390;75.136;4.285;	;	;	;1.119;75.136;4.285;	;	;	;	;	;	;
186995;1.000;79.584;2.012;0.961;75.592;3.290;0.993;75.112;4.220;0.827;75.169;4.180;	;	;	;	;	;	;1.260;75.112;4.220;0.415;75.169;4.180;	;	;	;1.166;75.169;4.180;	;	;	;	;	;	;
186994;1.000;79.386;2.012;0.955;75.599;3.290;1.042;75.098;4.230;0.838;75.137;4.190;	;	;	;	;	;	;1.241;75.098;4.230;0.411;75.137;4.190;	;	;	;1.172;75.137;4.190;	;	;	;	;	;	;
186993;1.000;79.498;2.014;0.955;75.642;3.290;1.034;75.091;4.225;0.827;75.123;4.060;	;	;	;	;	;	;1.265;75.091;4.225;0.397;75.123;4.060;	;	;	;1.154;75.123;4.060;	;	;	;	;	;	;
186992;1.000;79.521;2.012;0.939;75.630;3.290;1.026;75.085;4.215;0.777;75.189;4.210;	;	;	;	;	;	;1.217;75.085;4.215;0.409;75.189;4.210;	;	;	;1.105;75.189;4.210;	;	;	;	;	;	;
186991;1.000;79.675;1.972;0.933;75.734;3.246;1.033;75.103;4.220;0.806;75.131;4.050;	;	;	;	;	;	;1.188;75.103;4.220;0.413;75.131;4.050;	;	;	;1.138;75.131;4.050;	;	;	;	;	;	;
186990;1.000;79.756;2.012;0.946;75.616;3.290;1.012;75.124;4.200;0.808;75.174;4.180;	;	;	;	;	;	;1.274;75.124;4.200;0.408;75.174;4.180;	;	;	;1.117;75.174;4.180;	;	;	;	;	;	;
186989;1.000;79.660;2.014;0.958;75.702;3.290;0.999;75.097;4.200;0.835;75.158;4.030;	;	;	;	;	;	;1.257;75.097;4.200;0.416;75.158;4.030;	;	;	;1.187;75.158;4.030;	;	;	;	;	;	;
186988;1.000;79.638;2.014;0.928;75.620;3.290;0.974;75.134;4.190;0.819;75.160;4.100;	;	;	;	;	;	;1.255;75.134;4.190;0.397;75.160;4.100;	;	;	;1.161;75.160;4.100;	;	;	;	;	;	;
186987;1.000;79.606;2.014;0.936;75.724;3.290;0.970;75.098;4.225;0.802;75.165;4.175;	;	;	;	;	;	;1.244;75.098;4.225;0.397;75.165;4.175;	;	;	;1.172;75.165;4.175;	;	;	;	;	;	;
186985;1.000;79.714;2.798;0.927;75.633;2.058;0.909;74.920;1.840;0.754;75.196;4.270;	;	;	;	;	;	;1.046;74.920;1.840;0.481;75.196;4.270;1.515;74.920;1.840;1.147;75.196;4.270;	;	;	;	;	;	;
186984;1.000;79.905;2.754;0.918;75.656;2.058;0.961;74.958;1.840;0.793;75.218;4.335;	;	;	;	;	;	;1.037;74.958;1.840;0.480;75.218;4.335;0.263;74.958;1.840;1.103;75.218;4.335;	;	;	;	;	;	;
186983;1.000;79.875;1.265;0.921;75.645;2.272;0.942;74.987;1.840;0.757;75.254;4.280;	;	;	;	;	;	;1.099;74.987;1.840;0.442;75.254;4.280;	;	;	;1.064;75.254;4.280;	;	;	;	;	;	;
186982;1.000;80.026;1.187;0.818;75.713;2.272;0.883;74.961;1.840;	;	;	;	;	;	;	;	;	;0.966;74.961;1.840;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;
186982;1.000;80.026;1.187;0.818;75.713;2.272;0.883;74.961;1.840;	;	;	;	;	;	;	;	;	;0.966;74.961;1.840;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;
186976;1.000;80.035;2.502;1.057;75.744;1.816;0.908;75.033;1.840;0.794;75.283;4.235;	;	;	;	;	;	;1.054;75.033;1.840;0.462;75.283;4.235;	;	;	;1.140;75.283;4.235;	;	;	;	;	;	;
186975;1.000;80.187;2.519;1.036;75.705;1.816;0.915;75.030;1.840;0.768;75.332;4.265;	;	;	;	;	;	;1.063;75.030;1.840;0.472;75.332;4.265;0.251;75.030;1.840;1.132;75.332;4.265;	;	;	;	;	;	;
186974;1.000;80.100;2.468;1.068;75.731;1.816;0.941;75.100;1.840;0.741;75.329;4.295;	;	;	;	;	;	;1.083;75.100;1.840;0.474;75.329;4.295;	;	;	;1.158;75.329;4.295;	;	;	;	;	;	;
186973;1.000;80.202;1.066;1.016;75.715;0.673;0.963;75.339;1.250;0.805;75.398;1.325;	;	;	;	;	;	;1.046;75.339;1.250;0.457;75.398;1.325;	;	;	;1.137;75.398;1.325;	;	;	;	;	;	;
186936;1.000;79.714;4.048;0.913;77.640;1.278;	;	;	;0.804;75.057;3.415;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.369;75.057;3.415;	;	;	;	;	;	;
186934;1.000;79.687;4.257;0.911;77.469;1.377;	;	;	;0.831;75.074;3.600;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.262;75.074;3.600;	;	;	;	;	;	;
186933;1.000;79.666;4.292;0.912;77.501;1.389;	;	;	;0.854;75.049;3.600;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.293;75.049;3.600;	;	;	;	;	;	;
186932;1.000;79.818;4.292;0.912;77.592;1.389;	;	;	;0.844;75.021;3.600;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.309;75.021;3.600;	;	;	;	;	;	;
186931;1.000;79.753;4.292;0.919;77.522;1.392;	;	;	;0.852;75.041;3.600;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.244;75.041;3.600;	;	;	;	;	;	;
186930;1.000;79.781;2.148;0.911;77.508;0.672;	;	;	;0.839;75.032;2.155;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.263;75.032;2.155;	;	;	;	;	;	;
186847;1.000;79.895;1.203;0.927;75.635;2.134;1.047;80.887;3.430;0.967;75.125;3.045;	;	;	;	;	;	;1.070;80.887;3.430;0.661;75.125;3.045;	;	;	;1.223;75.125;3.045;	;	;	;	;	;	;
186804;1.000;79.678;4.086;0.889;75.525;4.061;	;	;	;0.746;75.168;2.130;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.006;75.168;2.130;	;	;	;	;	;	;
186803;1.000;79.607;4.184;0.912;75.539;4.149;	;	;	;0.780;75.128;2.140;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.023;75.128;2.140;	;	;	;	;	;	;
186802;1.000;79.774;4.212;0.906;75.519;4.218;	;	;	;0.798;75.169;2.155;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.045;75.169;2.155;	;	;	;	;	;	;
186800;1.000;79.805;1.701;0.888;75.524;1.695;	;	;	;0.820;75.100;0.885;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.061;75.100;0.885;	;	;	;	;	;	;
186798;1.000;79.740;4.144;0.895;75.598;4.163;	;	;	;0.772;75.153;2.135;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.032;75.153;2.135;	;	;	;	;	;	;
186797;1.000;79.751;4.209;0.903;75.560;4.215;	;	;	;0.777;75.196;2.155;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;1.046;75.196;2.155;	;	;	;	;	;	;
