185130;1.218;81.149;4.898;1.181;76.499;0.033;1.000;75.126;1.475;0.859;66.333;1.010;	;	;	;	;	;	;1.187;75.126;1.475;1.095;66.333;1.010;2.027;75.126;1.475;1.308;66.333;1.010;	;	;	;	;	;	;
185129;1.123;81.400;3.943;1.755;76.358;nan;1.000;75.148;0.955;0.842;66.346;0.620;	;	;	;	;	;	;1.077;75.148;0.955;0.959;66.346;0.620;1.649;75.148;0.955;1.165;66.346;0.620;	;	;	;	;	;	;
185127;1.246;81.393;4.856;1.344;76.567;0.033;1.000;75.147;1.755;0.839;66.315;1.085;	;	;	;	;	;	;1.207;75.147;1.755;1.212;66.315;1.085;1.978;75.147;1.755;1.350;66.315;1.085;	;	;	;	;	;	;
185126;1.153;81.457;4.905;	;	;	;1.000;75.158;1.195;0.865;66.356;0.835;	;	;	;	;	;	;1.078;75.158;1.195;0.900;66.356;0.835;1.664;75.158;1.195;1.207;66.356;0.835;	;	;	;	;	;	;
185124;1.201;81.482;4.779;1.173;76.686;0.050;1.000;75.152;1.725;0.857;66.334;1.075;	;	;	;	;	;	;1.118;75.152;1.725;1.110;66.334;1.075;1.934;75.152;1.725;1.274;66.334;1.075;	;	;	;4503599627370496.000;76.686;0.050;
185122;1.189;81.456;4.531;1.181;76.684;0.048;1.000;75.247;1.725;0.872;66.407;1.095;	;	;	;	;	;	;1.154;75.247;1.725;0.967;66.407;1.095;1.558;75.247;1.725;1.242;66.407;1.095;	;	;	;	;	;	;
185118;1.128;81.200;3.276;1.250;76.527;0.026;1.000;75.114;1.600;0.827;66.319;0.595;	;	;	;	;	;	;1.129;75.114;1.600;0.764;66.319;0.595;1.356;75.114;1.600;1.140;66.319;0.595;	;	;	;2251799813685248.000;76.527;0.026;
185117;1.164;81.253;4.637;1.165;76.591;0.040;1.000;75.008;1.785;0.853;66.257;1.070;	;	;	;	;	;	;1.123;75.008;1.785;0.936;66.257;1.070;1.781;75.008;1.785;1.212;66.257;1.070;	;	;	;	;	;	;
185116;1.123;80.944;3.626;1.302;76.501;0.013;1.000;75.011;1.430;0.855;66.250;0.750;	;	;	;	;	;	;1.093;75.011;1.430;1.011;66.250;0.750;1.767;75.011;1.430;1.177;66.250;0.750;	;	;	;4503599627370496.000;76.501;0.013;
185114;1.165;80.824;4.673;	;	;	;1.000;75.022;1.980;0.881;66.266;1.030;	;	;	;	;	;	;1.156;75.022;1.980;0.996;66.266;1.030;1.665;75.022;1.980;1.311;66.266;1.030;	;	;	;	;	;	;
185113;1.103;80.053;4.113;1.130;76.572;0.034;1.000;75.061;1.580;0.851;66.273;1.035;	;	;	;	;	;	;1.127;75.061;1.580;0.910;66.273;1.035;1.446;75.061;1.580;1.220;66.273;1.035;	;	;	;	;	;	;
185111;1.188;81.055;4.650;1.145;76.585;0.011;1.000;75.035;1.745;0.845;66.269;1.090;	;	;	;	;	;	;1.138;75.035;1.745;0.978;66.269;1.090;1.926;75.035;1.745;1.275;66.269;1.090;	;	;	;	;	;	;
185110;1.184;80.718;4.673;	;	;	;1.000;75.120;1.850;0.837;66.314;1.310;	;	;	;	;	;	;1.149;75.120;1.850;1.017;66.314;1.310;1.811;75.120;1.850;1.266;66.314;1.310;	;	;	;	;	;	;
185109;1.103;81.050;3.740;1.046;76.536;0.031;1.000;74.997;1.310;0.864;66.244;0.685;	;	;	;	;	;	;1.077;74.997;1.310;0.895;66.244;0.685;1.394;74.997;1.310;1.170;66.244;0.685;	;	;	;4503599627370496.000;76.536;0.031;
185108;1.124;80.788;4.648;1.092;76.551;0.018;1.000;75.054;1.180;0.852;66.319;0.790;	;	;	;	;	;	;1.086;75.054;1.180;0.895;66.319;0.790;1.662;75.054;1.180;1.166;66.319;0.790;	;	;	;4503599627370496.000;76.551;0.018;
184919;1.094;81.150;1.416;1.054;76.651;0.490;1.000;75.085;0.750;0.939;76.093;0.652;	;	;	;	;	;	;1.044;75.085;0.750;1.178;76.093;0.652;1.744;75.085;0.750;1.214;76.093;0.652;	;	;	;4503599627370496.000;76.651;0.490;
184916;1.042;81.324;3.466;1.001;76.705;1.012;1.000;75.086;3.355;0.951;76.107;2.665;	;	;	;	;	;	;0.994;75.086;3.355;0.858;76.107;2.665;1.368;75.086;3.355;1.133;76.107;2.665;	;	;	;	;	;	;
184915;1.048;81.198;2.760;0.988;76.648;0.859;1.000;75.110;2.195;0.952;76.180;1.747;	;	;	;	;	;	;1.001;75.110;2.195;0.796;76.180;1.747;1.356;75.110;2.195;1.152;76.180;1.747;	;	;	;	;	;	;
184913;1.042;81.345;3.444;0.997;76.672;1.050;1.000;75.093;3.355;0.958;76.156;2.635;	;	;	;	;	;	;0.992;75.093;3.355;0.892;76.156;2.635;1.421;75.093;3.355;1.140;76.156;2.635;	;	;	;	;	;	;
184912;1.050;81.437;3.444;1.002;76.703;1.030;1.000;75.115;3.355;0.951;76.180;2.665;	;	;	;	;	;	;0.989;75.115;3.355;0.879;76.180;2.665;1.447;75.115;3.355;1.139;76.180;2.665;	;	;	;	;	;	;
184911;1.066;81.335;3.479;1.026;76.663;1.004;1.000;75.132;3.672;0.961;76.164;2.825;	;	;	;	;	;	;1.003;75.132;3.672;1.039;76.164;2.825;2.090;75.132;3.672;1.168;76.164;2.825;	;	;	;	;	;	;
184910;1.063;81.420;3.473;1.014;76.656;0.935;1.000;75.128;3.245;0.967;76.197;2.537;	;	;	;	;	;	;1.001;75.128;3.245;0.907;76.197;2.537;1.706;75.128;3.245;1.161;76.197;2.537;	;	;	;2251799813685248.000;76.656;0.935;
184460;0.988;51.243;3.128;1.146;80.462;1.140;1.000;72.211;1.880;0.986;76.235;2.050;	;	;	;	;	;	;1.061;72.211;1.880;0.277;76.235;2.050;0.125;72.211;1.880;1.331;76.235;2.050;	;	;	;	;	;	;
184436;1.117;81.243;0.846;1.115;80.375;0.216;1.000;72.079;1.880;0.998;77.076;2.020;	;	;	;	;	;	;1.050;72.079;1.880;0.366;77.076;2.020;0.172;72.079;1.880;1.327;77.076;2.020;	;	;	;	;	;	;
184435;1.188;81.234;3.808;1.111;80.380;0.507;1.000;72.113;1.865;1.000;77.083;2.050;	;	;	;	;	;	;1.057;72.113;1.865;0.977;77.083;2.050;0.153;72.113;1.865;1.351;77.083;2.050;	;	;	;4503599627370496.000;80.380;0.507;
184388;0.985;70.272;1.362;0.998;70.453;1.008;1.000;70.262;0.690;0.900;70.882;0.680;	;	;	;	;	;	;1.129;70.262;0.690;1.294;70.882;0.680;2.341;70.262;0.690;1.355;70.882;0.680;	;	;	;	;	;	;
184387;1.003;70.247;1.362;0.973;70.436;0.986;1.000;70.312;0.690;0.895;70.890;0.680;	;	;	;	;	;	;1.129;70.312;0.690;1.214;70.890;0.680;2.198;70.312;0.690;1.350;70.890;0.680;	;	;	;	;	;	;
184386;0.992;70.263;1.362;0.962;70.449;1.008;1.000;70.271;0.690;0.900;70.891;0.680;	;	;	;	;	;	;1.098;70.271;0.690;1.684;70.891;0.680;2.206;70.271;0.690;1.363;70.891;0.680;	;	;	;	;	;	;
184198;1.000;81.474;1.915;0.981;75.322;5.194;1.000;74.807;3.300;0.902;74.998;3.330;	;	;	;	;	;	;1.044;74.807;3.300;1.105;74.998;3.330;1.409;74.807;3.300;1.353;74.998;3.330;	;	;	;	;	;	;
184196;0.979;81.440;2.837;1.014;75.382;4.336;1.000;74.774;3.340;0.906;74.935;3.335;	;	;	;	;	;	;1.016;74.774;3.340;1.107;74.935;3.335;1.384;74.774;3.340;1.337;74.935;3.335;	;	;	;	;	;	;
184192;	;	;	;1.052;75.386;5.818;1.000;74.859;1.030;0.987;75.038;2.575;	;	;	;	;	;	;1.173;74.859;1.030;1.529;75.038;2.575;1.558;74.859;1.030;1.540;75.038;2.575;	;	;	;	;	;	;
184096;1.481;81.316;2.777;1.256;75.578;1.160;1.000;70.115;1.410;1.088;70.151;0.600;	;	;	;	;	;	;1.110;70.115;1.410;1.126;70.151;0.600;	;	;	;	;	;	;	;	;	;	;	;	;
184091;1.569;81.364;2.702;1.300;75.522;1.153;1.000;70.143;1.410;1.092;70.122;0.590;	;	;	;	;	;	;1.091;70.143;1.410;1.434;70.122;0.590;	;	;	;	;	;	;	;	;	;	;	;	;
184087;1.489;81.434;2.790;1.330;75.601;1.180;1.000;70.183;1.410;1.049;70.138;0.600;	;	;	;	;	;	;1.159;70.183;1.410;0.963;70.138;0.600;	;	;	;	;	;	;	;	;	;	;	;	;
184084;1.479;81.460;2.772;1.205;75.491;2.958;1.000;70.215;0.900;	;	;	;	;	;	;	;	;	;1.127;70.215;0.900;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;
184081;1.395;81.551;2.931;1.214;75.562;2.938;1.000;70.322;0.855;	;	;	;	;	;	;	;	;	;1.126;70.322;0.855;	;	;	;	;	;	;	;	;	;	;	;	;	;	;	;
183738;	;	;	;	;	;	;1.000;70.471;0.995;0.926;70.358;3.895;	;	;	;	;	;	;	;	;	;	;	;	;3.094;70.471;0.995;1.830;70.358;3.895;	;	;	;	;	;	;
183489;1.294;81.228;2.276;	;	;	;1.000;70.031;2.560;0.949;69.918;1.850;	;	;	;	;	;	;1.050;70.031;2.560;1.014;69.918;1.850;1.765;70.031;2.560;1.506;69.918;1.850;	;	;	;	;	;	;
183488;1.293;81.234;2.276;	;	;	;1.000;70.030;2.590;0.966;69.921;2.005;	;	;	;	;	;	;1.088;70.030;2.590;1.279;69.921;2.005;2.062;70.030;2.590;1.456;69.921;2.005;	;	;	;	;	;	;
183334;	;	;	;1.204;78.868;5.293;1.000;74.875;2.830;1.045;74.681;2.275;	;	;	;	;	;	;0.998;74.875;2.830;2.213;74.681;2.275;1.754;74.875;2.830;1.503;74.681;2.275;	;	;	;	;	;	;
183333;	;	;	;1.316;78.913;4.505;1.000;74.739;2.380;1.062;74.686;2.045;	;	;	;	;	;	;1.042;74.739;2.380;1.835;74.686;2.045;1.613;74.739;2.380;1.562;74.686;2.045;	;	;	;	;	;	;
183332;	;	;	;1.327;78.937;5.158;1.000;74.766;2.705;1.039;74.706;2.255;	;	;	;	;	;	;0.993;74.766;2.705;1.807;74.706;2.255;1.824;74.766;2.705;1.514;74.706;2.255;	;	;	;	;	;	;
183331;	;	;	;1.338;78.901;5.072;1.000;74.832;2.685;1.081;74.694;1.945;	;	;	;	;	;	;1.026;74.832;2.685;1.822;74.694;1.945;2.292;74.832;2.685;1.546;74.694;1.945;	;	;	;	;	;	;
183330;	;	;	;1.169;78.940;3.522;1.000;74.868;1.850;1.064;74.710;1.740;	;	;	;	;	;	;1.119;74.868;1.850;2.075;74.710;1.740;1.199;74.868;1.850;1.683;74.710;1.740;	;	;	;	;	;	;
183329;	;	;	;1.261;78.906;4.753;1.000;74.753;2.735;0.964;69.846;1.705;	;	;	;	;	;	;1.013;74.753;2.735;1.541;69.846;1.705;1.152;74.753;2.735;1.464;69.846;1.705;	;	;	;	;	;	;
183328;1.250;80.852;1.924;1.316;78.916;3.032;1.000;74.783;2.725;0.970;69.840;1.675;	;	;	;	;	;	;1.036;74.783;2.725;1.629;69.840;1.675;1.172;74.783;2.725;1.479;69.840;1.675;	;	;	;	;	;	;
183327;1.190;80.944;1.939;1.275;78.919;3.012;1.000;74.873;2.925;0.967;69.857;1.940;	;	;	;	;	;	;1.016;74.873;2.925;1.574;69.857;1.940;1.216;74.873;2.925;1.438;69.857;1.940;	;	;	;	;	;	;
183326;0.968;80.898;1.039;1.258;78.950;3.659;1.000;74.877;2.920;0.965;69.880;1.965;	;	;	;	;	;	;1.014;74.877;2.920;1.625;69.880;1.965;1.013;74.877;2.920;1.454;69.880;1.965;	;	;	;	;	;	;
183325;1.182;80.979;4.946;	;	;	;1.000;74.687;2.900;0.965;69.886;1.765;	;	;	;	;	;	;1.038;74.687;2.900;1.493;69.886;1.765;1.155;74.687;2.900;1.464;69.886;1.765;	;	;	;	;	;	;
183324;1.089;80.921;4.808;	;	;	;1.000;74.686;2.895;0.964;69.896;1.795;	;	;	;	;	;	;1.020;74.686;2.895;1.538;69.896;1.795;1.417;74.686;2.895;1.429;69.896;1.795;	;	;	;	;	;	;
183323;1.028;81.020;4.606;0.659;79.013;0.020;1.000;74.697;2.715;0.935;69.917;1.725;	;	;	;	;	;	;1.208;74.697;2.715;1.654;69.917;1.725;0.785;74.697;2.715;1.698;69.917;1.725;	;	;	;4503599627370496.000;79.013;0.020;
183322;0.935;80.954;4.546;	;	;	;1.000;74.682;2.810;0.955;69.895;1.800;	;	;	;	;	;	;1.055;74.682;2.810;1.335;69.895;1.800;0.786;74.682;2.810;1.510;69.895;1.800;	;	;	;	;	;	;
183321;1.159;81.000;4.918;	;	;	;1.000;74.724;2.815;0.946;69.892;1.715;	;	;	;	;	;	;1.022;74.724;2.815;1.548;69.892;1.715;0.937;74.724;2.815;1.441;69.892;1.715;	;	;	;	;	;	;
183320;1.175;81.083;5.202;	;	;	;1.000;74.681;2.720;0.969;69.901;1.870;	;	;	;	;	;	;0.992;74.681;2.720;1.456;69.901;1.870;1.040;74.681;2.720;1.431;69.901;1.870;	;	;	;	;	;	;
183319;1.247;80.914;4.787;0.939;78.784;0.018;1.000;74.711;2.470;0.936;69.890;1.640;	;	;	;	;	;	;1.114;74.711;2.470;1.495;69.890;1.640;0.911;74.711;2.470;1.650;69.890;1.640;	;	;	;	;	;	;
183318;0.852;81.039;0.127;1.270;78.971;4.568;1.000;74.724;2.470;0.945;69.915;2.640;	;	;	;	;	;	;1.017;74.724;2.470;1.088;69.915;2.640;1.738;74.724;2.470;1.489;69.915;2.640;	;	;	;	;	;	;
183316;0.974;80.832;0.378;1.089;78.978;3.775;1.000;74.746;2.025;0.810;74.582;1.280;	;	;	;	;	;	;0.930;74.746;2.025;0.844;74.582;1.280;2.087;74.746;2.025;1.387;74.582;1.280;	;	;	;	;	;	;
183314;0.958;80.839;0.378;1.060;78.944;3.845;1.000;74.786;2.030;0.811;74.801;1.280;	;	;	;	;	;	;0.918;74.786;2.030;0.768;74.801;1.280;1.950;74.786;2.030;1.378;74.801;1.280;	;	;	;	;	;	;
183313;0.954;80.968;0.570;1.101;78.997;5.032;1.000;74.764;2.680;0.812;74.633;1.930;	;	;	;	;	;	;0.925;74.764;2.680;0.698;74.633;1.930;1.835;74.764;2.680;1.345;74.633;1.930;	;	;	;	;	;	;
183312;0.982;81.133;0.459;1.016;78.909;4.152;1.000;74.762;2.335;0.778;74.663;1.590;	;	;	;	;	;	;0.956;74.762;2.335;0.881;74.663;1.590;1.826;74.762;2.335;1.363;74.663;1.590;	;	;	;	;	;	;
183311;	;	;	;1.042;80.913;2.125;1.000;74.773;2.365;0.796;74.641;1.625;	;	;	;	;	;	;0.972;74.773;2.365;0.783;74.641;1.625;1.807;74.773;2.365;1.371;74.641;1.625;	;	;	;	;	;	;
183310;0.966;80.966;0.618;1.020;80.801;2.454;1.000;74.798;2.715;0.798;74.671;1.960;	;	;	;	;	;	;0.956;74.798;2.715;0.703;74.671;1.960;1.751;74.798;2.715;1.298;74.671;1.960;	;	;	;	;	;	;
183309;0.964;80.907;0.618;0.986;80.840;2.630;1.000;74.720;2.785;0.809;74.870;2.050;	;	;	;	;	;	;0.941;74.720;2.785;0.650;74.870;2.050;1.737;74.720;2.785;1.301;74.870;2.050;	;	;	;	;	;	;
183308;0.960;80.984;0.598;0.989;80.912;1.816;1.000;74.792;2.785;0.800;74.680;2.090;	;	;	;	;	;	;0.935;74.792;2.785;0.616;74.680;2.090;1.664;74.792;2.785;1.263;74.680;2.090;	;	;	;	;	;	;
183306;	;	;	;0.902;74.832;0.507;1.000;74.805;2.790;0.802;74.712;2.070;	;	;	;	;	;	;0.903;74.805;2.790;0.618;74.712;2.070;1.640;74.805;2.790;1.240;74.712;2.070;	;	;	;	;	;	;
183304;1.012;81.173;5.224;	;	;	;1.000;74.866;2.790;0.791;74.715;2.040;	;	;	;	;	;	;0.955;74.866;2.790;0.636;74.715;2.040;1.768;74.866;2.790;1.278;74.715;2.040;	;	;	;	;	;	;
183303;1.014;81.054;5.224;	;	;	;1.000;74.841;2.790;0.797;74.738;2.090;	;	;	;	;	;	;0.958;74.841;2.790;0.617;74.738;2.090;1.668;74.841;2.790;1.251;74.738;2.090;	;	;	;	;	;	;
183300;0.998;80.821;5.217;	;	;	;1.000;74.768;2.715;0.787;74.581;1.975;	;	;	;	;	;	;1.004;74.768;2.715;0.689;74.581;1.975;1.804;74.768;2.715;1.293;74.581;1.975;	;	;	;	;	;	;
183299;1.008;80.765;5.224;	;	;	;1.000;74.670;2.750;0.793;74.533;2.050;	;	;	;	;	;	;0.972;74.670;2.750;0.675;74.533;2.050;1.703;74.670;2.750;1.256;74.533;2.050;	;	;	;	;	;	;
183298;1.018;80.803;5.197;0.912;75.086;0.113;1.000;74.700;2.710;0.786;74.569;2.035;	;	;	;	;	;	;0.978;74.700;2.710;0.649;74.569;2.035;1.803;74.700;2.710;1.264;74.569;2.035;	;	;	;	;	;	;
183297;1.006;80.776;4.788;0.925;75.102;0.198;1.000;74.644;2.480;0.780;74.532;1.760;	;	;	;	;	;	;0.990;74.644;2.480;0.796;74.532;1.760;1.742;74.644;2.480;1.283;74.532;1.760;	;	;	;	;	;	;
183296;1.005;80.824;5.208;1.498;74.975;0.002;1.000;74.719;2.660;0.790;74.526;1.920;	;	;	;	;	;	;0.968;74.719;2.660;0.732;74.526;1.920;1.824;74.719;2.660;1.273;74.526;1.920;	;	;	;4503599627370496.000;74.975;0.002;
183295;1.000;80.742;5.224;	;	;	;1.000;74.631;2.750;0.787;74.718;2.040;	;	;	;	;	;	;0.962;74.631;2.750;0.686;74.718;2.040;1.674;74.631;2.750;1.232;74.718;2.040;	;	;	;	;	;	;
183294;1.000;80.767;5.208;	;	;	;1.000;74.645;2.645;0.778;74.567;1.900;	;	;	;	;	;	;0.966;74.645;2.645;0.785;74.567;1.900;1.650;74.645;2.645;1.244;74.567;1.900;	;	;	;	;	;	;
183293;0.924;80.782;5.176;0.868;75.108;0.027;1.000;74.661;2.750;0.792;74.548;2.020;	;	;	;	;	;	;0.915;74.661;2.750;0.640;74.548;2.020;1.510;74.661;2.750;1.116;74.548;2.020;	;	;	;4503599627370496.000;75.108;0.027;
183292;0.921;80.938;5.181;1.330;75.217;0.019;1.000;74.609;2.750;0.799;74.675;2.050;	;	;	;	;	;	;0.916;74.609;2.750;0.617;74.675;2.050;1.375;74.609;2.750;1.113;74.675;2.050;	;	;	;	;	;	;
183290;0.924;80.986;5.095;1.111;75.183;0.042;1.000;74.684;2.750;0.789;74.551;2.050;	;	;	;	;	;	;0.909;74.684;2.750;0.741;74.551;2.050;1.556;74.684;2.750;1.156;74.551;2.050;	;	;	;	;	;	;
183289;0.914;80.911;5.098;0.998;75.094;0.040;1.000;74.798;2.750;0.794;74.767;2.050;	;	;	;	;	;	;0.914;74.798;2.750;0.654;74.767;2.050;1.458;74.798;2.750;1.172;74.767;2.050;	;	;	;	;	;	;
183248;1.146;80.917;2.635;0.995;69.885;2.304;1.000;70.024;2.790;0.775;69.839;2.380;	;	;	;	;	;	;0.941;70.024;2.790;0.730;69.839;2.380;2.203;70.024;2.790;1.122;69.839;2.380;	;	;	;	;	;	;
183247;1.109;80.970;2.565;0.945;69.902;2.513;1.000;70.041;2.840;0.786;69.859;2.380;	;	;	;	;	;	;0.892;70.041;2.840;0.636;69.859;2.380;1.737;70.041;2.840;1.172;69.859;2.380;	;	;	;4503599627370496.000;69.902;2.513;
183245;1.089;80.759;1.386;0.941;69.833;1.614;1.000;70.027;2.845;0.786;69.872;2.395;	;	;	;	;	;	;0.914;70.027;2.845;0.644;69.872;2.395;1.657;70.027;2.845;1.160;69.872;2.395;	;	;	;4503599627370496.000;69.833;1.614;
183241;1.028;81.080;3.361;1.027;59.974;1.377;1.000;70.056;2.850;0.773;69.721;2.395;	;	;	;	;	;	;0.934;70.056;2.850;0.611;69.721;2.395;1.511;70.056;2.850;1.128;69.721;2.395;	;	;	;	;	;	;
183238;1.050;81.131;4.456;0.826;52.027;2.097;1.000;70.063;2.770;0.752;69.724;2.370;	;	;	;	;	;	;0.940;70.063;2.770;0.631;69.724;2.370;1.548;70.063;2.770;1.128;69.724;2.370;	;	;	;	;	;	;
183235;0.979;80.844;4.526;0.808;50.089;1.292;1.000;70.087;2.900;0.778;69.851;2.395;	;	;	;	;	;	;0.917;70.087;2.900;0.588;69.851;2.395;1.427;70.087;2.900;1.072;69.851;2.395;	;	;	;	;	;	;
183231;0.985;80.875;5.516;0.915;50.101;5.213;1.000;70.134;2.830;0.779;69.812;2.395;	;	;	;	;	;	;0.908;70.134;2.830;0.579;69.812;2.395;1.483;70.134;2.830;1.075;69.812;2.395;	;	;	;	;	;	;
183226;	;	;	;1.069;74.876;3.486;1.000;74.638;2.485;1.003;74.728;1.925;	;	;	;	;	;	;0.863;74.638;2.485;1.166;74.728;1.925;1.994;74.638;2.485;1.267;74.728;1.925;	;	;	;	;	;	;
183225;1.149;80.754;4.834;1.145;74.896;3.378;1.000;74.738;2.485;1.010;74.700;1.475;	;	;	;	;	;	;1.099;74.738;2.485;2.551;74.700;1.475;2.593;74.738;2.485;1.601;74.700;1.475;	;	;	;	;	;	;
183224;1.083;80.657;4.573;1.109;74.892;3.183;1.000;74.640;2.360;0.988;74.729;1.425;	;	;	;	;	;	;1.068;74.640;2.360;3.234;74.729;1.425;2.064;74.640;2.360;1.583;74.729;1.425;	;	;	;	;	;	;
183223;1.085;80.065;4.834;1.117;74.889;3.383;1.000;74.669;2.485;1.010;74.537;1.840;	;	;	;	;	;	;1.040;74.669;2.485;2.441;74.537;1.840;2.584;74.669;2.485;1.499;74.537;1.840;	;	;	;	;	;	;
183120;1.082;81.089;1.926;1.129;75.284;3.528;1.000;75.035;2.500;0.947;74.858;2.500;	;	;	;	;	;	;0.876;75.035;2.500;0.091;74.858;2.500;0.063;75.035;2.500;1.230;74.858;2.500;	;	;	;	;	;	;
182796;	;	;	;1.028;80.825;2.285;1.000;75.176;1.975;0.903;81.111;1.420;	;	;	;	;	;	;1.108;75.176;1.975;1.042;81.111;1.420;1.037;75.176;1.975;1.098;81.111;1.420;	;	;	;	;	;	;
